"clintondis","vote","dem","rep","female","persfinance","natlecon","fake1","fake2","fake3","fake4","fake5"
1.0404,"Perot",1,0,1,0,-1,26.4949819387337,1.58745413986454,0.156840688859423,19.4135401658714,0.247921119909734
9.1204,"Bush",0,1,0,0,0,31.2052296625061,0.319481462544746,0.255766018900677,18.5329669818748,0.121296673547477
4.0804,"Perot",0,0,0,-1,-1,28.2377340038602,0.381591622693148,0.203577616252005,6.8773455019109,0.734278357545746
4.0804,"Perot",0,1,0,-1,-1,31.8557397987983,-0.243644883639445,0.269221875218189,8.22341157565825,2.92951334996109
1.0404,"Clinton",0,1,0,-1,-1,31.2176635938015,0.0480530840530341,0.217173570767045,8.89364849100821,1.01247326562555
4.0804,"Clinton",0,1,0,1,-1,24.9294291366926,-1.40454586110179,0.187300618272275,3.74323830916546,0.719142990096395
4.0804,"Bush",1,0,1,1,0,26.0434306059026,0.289933728895764,0.794357310317667,19.3817220823839,0.281863102223724
9.1204,"Bush",0,1,0,-1,-1,31.4979684236978,-0.535553582293745,0.737191811782829,16.8644131547771,0.184924353379756
1.0404,"Clinton",1,0,1,0,-1,38.1952595437578,0.334678773100549,0.0208620566798282,14.4702879132237,1.50205633967164
1.0404,"Clinton",1,0,1,0,-1,35.4230850433546,-0.345981339154502,0.41077553657217,9.90274282777682,1.09072531755538
4e-04,"Perot",1,0,0,-1,-1,26.8771626319095,-0.661615734836447,0.0831492692232132,7.52447149134241,0.294210861437023
9.1204,"Clinton",1,0,1,-1,-1,34.1296145082375,-0.219111376802046,0.415103606865708,18.7814750166144,0.292872070334852
4.0804,"Bush",0,1,1,1,-1,29.7571582362186,-0.366904910633707,0.512111055947153,9.23175088898279,1.16175241577895
1.0404,"Bush",0,0,0,0,-1,31.506568258592,1.09457820784237,0.0782386858047883,12.3413658903446,1.09085082258554
