resp_id,cty,cons_trt,info_trt,prefer_prop,asylum_home,ideo_scale,know_index,female,age,emp_status,employed,eisced,inc_decile
R_3qJ0DU4hzwS3Vcg,Hungary,0,1,0,-1,5,2,0,41,1. Paid employee,1,4,9
R_3spuaW0SDljwN2u,Greece,0,0,1,0,4,3,0,37,1. Paid employee,1,7,9
R_27TBeOYcaCSSqGC,Germany,1,0,1,0,6,0,0,22,3. Student,0,5,3
R_3fy3s3GNVgMZU6M,Switzerland,1,1,1,0,5,1,1,23,1. Paid employee,1,5,3
R_3iJy4oHj4zCDZWk,Denmark,0,0,1,-1,6,1,1,23,3. Student,0,3,4
R_uqsC2UzvuyyjuY9,Netherlands,1,1,1,1,4,1,0,48,2. Self-employed,1,7,10
R_1mDFVH75DUcFDAe,Italy,1,0,1,-1,5,1,0,53,1. Paid employee,1,4,5
R_1IWx4nunAH9IqXE,Germany,0,1,0,2,6,0,0,40,3. Student,0,3,4
R_3feNBK9gWbJTv5U,Greece,0,1,1,-1,2,3,0,39,1. Paid employee,1,4,1
R_vkRfZ4OZclguk0h,Switzerland,0,0,1,-1,5,2,1,50,1. Paid employee,1,4,2
R_1dnKIdrGwJOJQ0x,Sweden,0,1,1,0,0,1,0,22,3. Student,0,4,1
R_2dgARxqsPBvzCMI,Czech Republic,0,1,0,-2,8,2,0,51,1. Paid employee,1,4,8
R_1cVaedH2Ak1iohf,Norway,0,1,0,1,7,1,1,49,1. Paid employee,1,7,4
R_tGrNQgTnjRAQUtH,Czech Republic,0,1,1,0,6,1,1,55,2. Self-employed,1,7,6
R_2aKybdjTydETLBm,Netherlands,1,1,0,0,6,1,1,40,1. Paid employee,1,2,4
R_xbmX05qBk1Rxwpr,Austria,0,1,0,0,7,1,0,25,1. Paid employee,1,5,7
R_2fGTvQVJQAhJUB7,Denmark,0,1,0,-2,10,1,1,43,"4. Unemployed, searching",0,3,1
R_2dYfvsPD2o9USHw,Denmark,1,1,0,-2,5,1,0,42,1. Paid employee,1,3,5
R_1n7tXEbxqdzhyOj,Netherlands,1,0,0,-1,6,1,0,69,7. Retired,0,4,7
R_3kGwoZo9ZckF5E5,Greece,0,1,1,0,5,1,0,21,3. Student,0,4,1
R_zZSvMXJ25hs12XD,France,1,1,1,0,5,0,1,22,1. Paid employee,1,4,3
R_1IxXrl5uQVPThXj,Greece,0,1,0,2,5,3,0,31,1. Paid employee,1,7,5
R_3ni2INv9qdA6Inl,Switzerland,0,1,1,-1,4,3,0,48,1. Paid employee,1,5,6
R_agxMWNypny0Ae0V,Sweden,1,0,1,-2,5,3,1,42,1. Paid employee,1,5,9
R_Rq5sDq2NKcqMRIR,Netherlands,0,0,0,-1,7,2,0,53,2. Self-employed,1,7,10
R_6ViGaXQfqgEUddT,Poland,0,1,1,-2,5,1,1,20,3. Student,0,4,1
R_31gE41K3BvXMLUo,Poland,0,1,1,-1,6,2,1,39,1. Paid employee,1,7,8
R_1is1YCyxus4vijB,Poland,1,1,1,0,5,1,0,48,6. Chronic illness or permanent disability,0,3,1
R_2D7ARCn5QdmBUVi,Sweden,0,0,1,0,4,3,0,67,7. Retired,0,3,10
R_2ZHycJuV4NDBtsJ,Sweden,1,0,1,1,3,2,0,69,7. Retired,0,7,7
R_3QPkdif3erHKFgF,Sweden,1,0,1,-2,6,3,0,40,1. Paid employee,1,4,7
R_1I79fwyFohuOICy,Switzerland,1,0,1,0,5,2,1,38,8. Working at home,0,4,7
R_2uX7otY8jDsYdY9,United Kingdom,0,0,1,1,2,1,0,45,1. Paid employee,1,6,10
R_2rqNOMAy00eamqE,Greece,1,0,1,-1,5,3,1,58,2. Self-employed,1,5,3
R_2dhmg5nSrllgFhd,Norway,0,0,0,-2,10,1,0,56,6. Chronic illness or permanent disability,0,5,3
R_2rVm3jWPlxKJd9r,Poland,0,1,1,-2,5,1,1,62,7. Retired,0,3,1
R_2dFwPV9fZYPy4FT,Hungary,0,1,1,-1,5,2,0,31,1. Paid employee,1,5,10
R_2uKvdqPUs8QoHmu,Switzerland,1,1,1,1,5,2,1,21,3. Student,0,5,6
R_21d0tZOEi6TQ9Ns,Denmark,0,0,1,0,5,1,1,48,1. Paid employee,1,3,6
R_1Hjdw4xQIOXac4k,Hungary,1,1,0,-1,2,3,0,57,1. Paid employee,1,7,10
R_vueBJGxDbwUNmYV,Greece,0,0,1,0,5,2,0,34,1. Paid employee,1,6,1
R_3lK1YCl6oz6y5Hf,France,0,1,0,2,5,2,0,27,"4. Unemployed, searching",0,7,3
R_12DakiwT0BXEHL6,Denmark,0,1,1,0,3,1,1,25,"5. Unemployed, not searching",0,2,2
R_12tXoEt4S9N8zD4,Austria,1,0,1,0,4,2,0,39,2. Self-employed,1,5,6
R_2ZUJYH68Y5mZ6TG,Czech Republic,1,1,0,-1,5,2,0,34,2. Self-employed,1,4,7
R_cu259aUXXyvTzax,Austria,0,1,1,0,3,3,1,49,1. Paid employee,1,4,9
R_3CEqHmmmkg9tQuj,Hungary,0,1,1,-2,5,2,0,43,1. Paid employee,1,7,10
R_1dpgp6M2egrBTuH,Austria,0,0,1,-1,5,3,0,39,1. Paid employee,1,3,8
R_2vcheo4ttXl3BnO,Austria,0,0,1,0,4,3,1,41,1. Paid employee,1,7,8
R_06ZnzrpN7wjZAKl,Sweden,1,0,1,0,5,1,1,21,3. Student,0,4,5
R_9Wxv0dIjaV4flGF,Norway,1,1,1,-2,0,1,0,58,6. Chronic illness or permanent disability,0,4,5
R_3fVHigfDyIU3RYM,Austria,0,1,1,-1,6,3,1,55,6. Chronic illness or permanent disability,0,2,2
R_6h4FVL1v6BHKZIl,Hungary,0,0,1,-1,6,2,1,33,1. Paid employee,1,2,9
R_1eLQJygqoiDWDDv,Netherlands,1,1,0,0,5,1,1,33,6. Chronic illness or permanent disability,0,2,2
R_10OiEIWgZIRZH9E,Germany,1,0,1,0,5,1,1,48,1. Paid employee,1,3,2
R_10V5zreXhbiDVxO,Denmark,0,0,0,-2,5,3,0,51,2. Self-employed,1,6,7
R_3r3bbvcrQSFWJaD,Denmark,0,1,0,1,2,1,0,20,3. Student,0,4,1
R_20Zi9yhwstRPvnS,Poland,1,0,0,0,3,1,0,35,1. Paid employee,1,4,9
R_1d4UyxHW8HYUUzf,Greece,1,1,1,1,3,3,0,58,1. Paid employee,1,7,8
R_3fIdvtv8gt510x8,Poland,0,0,0,2,7,1,0,28,1. Paid employee,1,7,4
R_1oAuHS3DwrZ4dws,Greece,0,1,0,-2,10,2,0,26,1. Paid employee,1,3,4
R_2ZQCaJm5IdnvBX5,Denmark,0,0,0,-2,8,3,0,49,1. Paid employee,1,4,1
R_10wkCNX0o25evHE,Hungary,0,1,0,-1,3,0,0,32,1. Paid employee,1,3,3
R_1mx5lKYuUnVEuJq,Greece,0,1,1,0,5,2,1,40,1. Paid employee,1,7,3
R_2dXV6lktPKa6Vwq,Poland,1,0,0,0,5,0,1,32,"4. Unemployed, searching",0,6,2
R_31LTU566XxYlrr8,Denmark,1,0,0,-2,5,0,0,45,7. Retired,0,3,3
R_RRDeXgnlAHdrEzv,Switzerland,0,0,0,1,4,3,0,46,1. Paid employee,1,4,2
R_1KdOXZynRAgRlS9,Denmark,0,1,0,-2,8,3,0,37,1. Paid employee,1,4,7
R_2ykZxJ5oteRdQM8,Hungary,1,1,1,0,3,3,0,25,1. Paid employee,1,7,10
R_1QnYXyPZUi82TJQ,Germany,0,1,0,-1,6,1,1,41,1. Paid employee,1,3,7
R_2fEf1D6vw5eDkP0,Netherlands,1,1,0,2,6,1,0,41,2. Self-employed,1,3,6
R_3qkQqPGdhoYikT3,Switzerland,0,1,1,-1,4,2,1,33,1. Paid employee,1,4,6
R_2zj51i0HT3v0QO3,Austria,1,0,0,-2,8,1,1,34,1. Paid employee,1,3,9
R_1q8To8biZH71KYC,Greece,0,1,1,-2,6,3,1,47,1. Paid employee,1,6,2
R_2V2XfyuzvlhjEpP,Denmark,0,1,1,-2,4,1,1,28,3. Student,0,4,3
R_afJuP8gk4RZR3Mt,Netherlands,0,1,1,0,3,1,0,40,1. Paid employee,1,4,4
R_2aff2xKmcB8xyVz,Norway,0,0,1,-1,6,1,0,67,7. Retired,0,7,8
R_2ANIckMRfjp0fii,Denmark,1,0,0,0,1,2,1,34,1. Paid employee,1,3,5
R_9NxAFXJ7C6jOrsZ,Denmark,1,0,0,-1,7,1,1,38,7. Retired,0,3,3
R_25tMS05ylE5boAJ,Austria,1,0,1,-1,5,3,1,67,7. Retired,0,3,6
R_1gItlv1xaGmHHRX,Italy,1,0,0,-1,10,2,1,30,1. Paid employee,1,4,6
R_pbmViWcr7wOnii5,Poland,1,1,1,0,4,2,1,38,2. Self-employed,1,7,4
R_3P690nSAcKI7zbA,Sweden,0,1,0,0,3,1,1,57,"4. Unemployed, searching",0,7,4
R_Dug0p2ITVPutzyN,Germany,1,0,1,-1,6,3,1,63,7. Retired,0,3,3
R_1MVYtX6MTMYZfE1,Switzerland,1,0,1,0,5,2,1,37,8. Working at home,0,4,4
R_2wpljJ0Q0cJbAj0,Norway,1,1,1,-2,4,2,1,55,1. Paid employee,1,3,3
R_AMbAjWezP0YlcIx,Greece,1,0,1,1,3,2,0,28,"4. Unemployed, searching",0,6,1
R_3sdyGBXznitN3WR,Italy,1,0,0,0,8,2,1,56,1. Paid employee,1,4,7
R_3fdR9uRLqeIYC5Q,Germany,1,0,1,1,5,1,1,34,1. Paid employee,1,5,4
R_1jWbTWGpVOuCVeK,Italy,1,0,1,0,2,2,1,24,"4. Unemployed, searching",0,4,7
R_3Oit3yFmzoFl0Rn,Germany,1,0,1,-1,5,2,1,19,1. Paid employee,1,2,1
R_3j6ezeJt1CAFEIj,Sweden,0,1,1,0,7,2,0,57,1. Paid employee,1,4,7
R_1doD6yegDBFaHZT,France,0,1,1,0,5,2,0,59,1. Paid employee,1,4,7
R_3HZiFccedwFY8SU,Poland,0,1,0,0,5,0,1,59,7. Retired,0,4,2
R_2VeF12w3quAHDIp,Greece,0,1,1,2,0,3,0,30,"4. Unemployed, searching",0,5,2
R_D8pNVmO6ZXnfIjL,Austria,1,1,1,-1,5,2,0,42,2. Self-employed,1,5,8
R_9zw41kD3d8KyoXn,Norway,0,1,1,0,4,0,0,49,1. Paid employee,1,3,1
R_1kYLiP1BCFQ58hd,Switzerland,1,0,0,2,8,1,1,22,6. Chronic illness or permanent disability,0,2,1
R_1gN1L2pFRUMERvP,Czech Republic,0,1,0,-1,6,1,1,35,8. Working at home,0,7,5
R_2CO0SNrBzWQ703d,Sweden,1,0,1,0,5,3,1,28,3. Student,0,6,1
R_xDvTb1v9QELT7qN,Germany,1,0,1,2,0,2,0,29,1. Paid employee,1,5,3
R_cCQ0Wgjy3MQF2aB,Greece,1,0,1,1,2,3,0,62,7. Retired,0,7,9
R_1HkOhrJVlh4HLsL,France,0,1,1,0,8,2,0,31,1. Paid employee,1,7,9
R_1pA6Yep12KcXDkq,Norway,0,1,0,0,6,1,1,24,2. Self-employed,1,4,3
R_2fp8LlgXPGdIaG3,Switzerland,0,1,0,1,5,3,0,39,1. Paid employee,1,5,5
R_3HHzDgEQQEZyeBb,Greece,0,1,1,0,7,1,0,35,1. Paid employee,1,5,4
R_72nNawcxG5Y3Ivn,Germany,0,1,1,0,5,2,0,51,1. Paid employee,1,2,5
R_8iVB6QaQLsLpQ0p,Norway,0,0,1,0,5,0,1,22,3. Student,0,5,1
R_10wrrIn4okpA6xs,Poland,0,0,1,-2,8,0,1,44,8. Working at home,0,4,3
R_3F2ojlquSzFdvLB,Norway,0,1,0,1,6,1,1,21,1. Paid employee,1,4,10
R_5i3VLo5i52IY1mp,Denmark,0,0,0,-2,6,2,1,57,1. Paid employee,1,5,6
R_2U59xF9rWGM9Rh2,Denmark,1,0,0,-2,5,1,1,34,"5. Unemployed, not searching",0,6,4
R_1pXNbwRwdsAW2JJ,Germany,1,1,1,-1,5,3,0,28,2. Self-employed,1,NA,1
R_p4r3DZis2nviqkh,Greece,1,1,0,0,8,2,0,64,7. Retired,0,5,5
R_2wbmNsLCygKvyNX,Austria,1,0,1,0,5,3,0,23,1. Paid employee,1,3,4
R_1H0KA1G6crU2Z7h,Switzerland,1,1,1,1,4,2,1,21,3. Student,0,5,1
R_2TKOcgptcljBsuY,Greece,1,1,1,1,5,1,1,40,2. Self-employed,1,7,3
R_1q95uB6I6APEaGM,Hungary,0,1,1,0,7,3,0,57,1. Paid employee,1,6,6
R_1BQaFQebnT3AOnT,Netherlands,1,1,0,-2,2,2,0,59,"5. Unemployed, not searching",0,5,2
R_123ggHpOWASxsMJ,Denmark,0,1,1,-2,8,3,1,53,7. Retired,0,4,2
R_2CqzNrIzuriAlAz,Norway,1,0,0,1,3,1,1,62,7. Retired,0,4,4
R_2U3Z0k0H6r6sZ0m,Switzerland,0,1,1,-2,3,1,1,44,1. Paid employee,1,4,6
R_1PbEkM8p5u4Wfu9,Netherlands,1,1,0,-2,5,0,1,42,1. Paid employee,1,4,3
R_30vpLzRpIhIHJpZ,Poland,0,1,1,-1,1,2,0,63,7. Retired,0,7,3
R_3KpTLIwXe1kqubz,Hungary,1,0,1,-2,8,3,0,31,"4. Unemployed, searching",0,6,5
R_1LCFzeY1IKRLOsa,Hungary,1,0,1,0,1,1,1,32,6. Chronic illness or permanent disability,0,5,5
R_3ndu8v3UuSgf2tm,Norway,1,1,0,-2,9,1,0,45,8. Working at home,0,6,10
R_ulYQcKYQLN6ZQ1H,Austria,1,1,1,-2,6,2,0,40,1. Paid employee,1,3,3
R_1jQfl7wkOiSqQzg,Denmark,1,0,0,-1,10,2,1,37,"4. Unemployed, searching",0,6,2
R_YSUtvPnTpAmHVWp,Poland,0,0,1,0,7,2,1,53,8. Working at home,0,5,10
R_bBhwxmQOWwJP1Up,Czech Republic,0,1,1,-2,3,1,1,50,1. Paid employee,1,3,6
R_1jKfOidatgLCI86,Norway,1,1,1,-1,2,1,1,60,6. Chronic illness or permanent disability,0,2,6
R_3Rf6plIH5D4WtoH,United Kingdom,1,1,0,-1,7,3,0,43,1. Paid employee,1,4,6
R_3hH2KkuR7bXszQZ,Italy,0,0,1,0,7,2,1,59,1. Paid employee,1,4,8
R_114Kz5sQ6b0PpFT,Greece,1,0,0,1,4,3,1,29,2. Self-employed,1,7,8
R_3qvW76sVVJ2ftl1,Germany,1,1,0,2,3,0,0,35,"4. Unemployed, searching",0,6,4
R_2YWGoSnyXRy7KtX,Czech Republic,0,1,1,-1,7,1,1,28,8. Working at home,0,3,4
R_5BjqXy5Ciq46MOB,Poland,0,0,0,-2,10,2,0,27,3. Student,0,7,2
R_1Q0dCYhN8iLRv3y,Netherlands,0,0,1,-2,8,2,1,61,6. Chronic illness or permanent disability,0,2,3
R_3rONnBx1ejy0TM7,Poland,1,0,1,1,7,1,1,68,7. Retired,0,4,1
R_6nHuAbq981ThAad,Sweden,0,0,0,-2,8,2,0,69,7. Retired,0,2,5
R_1LYbnlwRMYyVTem,Poland,0,0,0,0,6,2,1,63,1. Paid employee,1,4,9
R_1dtcOd4zjtztIAk,Germany,1,0,0,2,2,3,0,55,1. Paid employee,1,5,9
R_2SBjRCD2yTqR7Ix,Switzerland,0,0,0,1,3,0,0,46,1. Paid employee,1,2,3
R_29oWv9RbUBlaQ1Q,Germany,0,0,0,-2,5,1,0,43,1. Paid employee,1,3,5
R_2fIJj3GQkNNXFfv,Netherlands,0,0,1,0,3,3,0,62,1. Paid employee,1,6,1
R_1118r5ditE8mW5K,France,0,1,1,0,5,3,0,29,1. Paid employee,1,7,4
R_1QFUJr5nYrJ5z9b,Sweden,1,0,1,-2,3,2,0,56,1. Paid employee,1,4,6
R_vuYhuNu0bYyWdDr,Switzerland,1,0,1,1,1,1,0,18,3. Student,0,5,5
R_zSDgNRdaapRnokx,Germany,0,0,1,0,4,1,0,45,1. Paid employee,1,5,3
R_1n7o87EAUfikufC,Denmark,1,0,0,0,4,1,1,50,1. Paid employee,1,7,8
R_1DNO34OgcrXkO9O,Poland,1,0,1,1,7,0,1,41,1. Paid employee,1,7,5
R_6z0JAIhUEW5D5L3,Netherlands,0,1,1,0,2,1,1,28,1. Paid employee,1,6,4
R_2Vqk9yDvJ7PEXmi,Norway,1,0,1,-2,6,0,0,44,1. Paid employee,1,4,2
R_332WUtKj9PyBwaM,Netherlands,0,0,1,-1,3,1,0,69,7. Retired,0,4,7
R_2amonzkMToshLU7,Poland,0,0,1,0,3,1,0,36,1. Paid employee,1,3,7
R_5chr9MU4LYUqHnz,Norway,0,0,0,1,2,2,0,51,1. Paid employee,1,5,3
R_2tKinG8HCoDa9L0,Hungary,0,1,1,1,5,1,1,31,1. Paid employee,1,4,2
R_1f7y8d2UOPKdCsp,Poland,1,0,0,0,3,1,0,63,6. Chronic illness or permanent disability,0,5,8
R_8oaZCl3vckzI51L,Austria,1,1,1,-2,7,2,1,23,1. Paid employee,1,5,2
R_5jSUjrJ4BkehJex,Norway,0,1,0,2,4,2,0,31,1. Paid employee,1,3,2
R_1EWCMqGxqNjBG6d,Greece,1,1,1,0,5,3,1,41,1. Paid employee,1,5,4
R_2AEfMkDPnvctPDv,Hungary,0,0,0,0,0,2,0,30,1. Paid employee,1,6,6
R_Dv3C0BcztyAo7hn,Poland,1,0,0,-1,5,0,1,44,1. Paid employee,1,7,10
R_3lFblLbGjA43Mfe,Denmark,0,1,1,0,2,2,0,49,7. Retired,0,6,9
R_25pmWWVUUkRlm7v,Poland,1,1,0,-1,4,1,1,43,1. Paid employee,1,5,10
R_6LqDfUW18fMcITf,Poland,0,0,0,-2,6,1,0,41,7. Retired,0,6,4
R_0VuE00mMgXTWRy1,Norway,1,0,1,-1,7,0,1,45,1. Paid employee,1,6,6
R_2f1kCygjFQdFMe4,Denmark,0,0,1,-1,3,2,1,68,7. Retired,0,5,3
R_3I9pmigcThmSDvv,Hungary,1,1,1,-2,7,3,0,19,3. Student,0,4,5
R_3J30G1pylETJ6uH,Poland,0,1,1,0,7,1,1,28,8. Working at home,0,4,1
R_1oeexF6hrHOoaOh,Sweden,1,1,1,0,5,3,1,26,3. Student,0,4,3
R_3peUEGm24ST0sx4,Denmark,0,1,1,-1,8,1,0,68,7. Retired,0,6,8
R_UfNBzLlcg4c8rN7,Germany,0,1,0,0,5,1,0,47,1. Paid employee,1,3,9
R_1EX20aSYr82wvza,Czech Republic,1,0,0,0,6,2,1,57,7. Retired,0,3,7
R_1ly1YukgxakZGGf,Denmark,0,1,1,0,5,2,0,46,7. Retired,0,5,3
R_2xEhKgcIMSEZfJ7,Denmark,1,0,1,-1,5,2,0,34,1. Paid employee,1,3,5
R_2BlFjiZCRqH19VB,Germany,0,0,1,-2,5,2,1,55,8. Working at home,0,3,5
R_RKOFLW6A8YpNyGl,Denmark,0,1,0,0,5,1,1,22,"4. Unemployed, searching",0,3,1
R_3EKm6UTQ59LpAv2,Czech Republic,1,1,0,-1,7,2,0,28,1. Paid employee,1,7,8
R_2UViQc5WTCvnyla,Norway,1,0,0,0,7,2,1,68,7. Retired,0,3,4
R_1r3yNi8TGmz80VI,Switzerland,1,0,1,2,5,2,1,48,1. Paid employee,1,2,2
R_2yeFl0xSBnzmtL9,Netherlands,1,1,1,0,1,1,1,57,2. Self-employed,1,7,2
R_2VI3ReUzA8zpABv,Austria,1,1,1,0,5,2,1,20,3. Student,0,4,1
R_271ZuP4RPfavJ1E,Greece,1,1,1,1,2,3,0,52,"4. Unemployed, searching",0,4,1
R_3lMiux2buYY9owX,Czech Republic,1,1,0,0,5,2,0,43,1. Paid employee,1,4,8
R_11hAEeafiXDn2K1,Hungary,0,1,1,2,5,3,1,65,7. Retired,0,6,10
R_DjG17uhi6zK4OM9,Switzerland,1,0,1,2,0,2,0,54,1. Paid employee,1,7,3
R_3s7Hr73orNGH55p,Germany,0,0,0,-1,5,2,1,44,1. Paid employee,1,3,7
R_2fke9do15sZp6es,Austria,0,0,0,-2,5,1,1,43,1. Paid employee,1,7,7
R_1CdPfK37ny8psq9,Greece,0,0,1,0,5,2,0,22,3. Student,0,4,5
R_5dQyNvIT2qCNXsp,Czech Republic,0,1,1,1,5,3,0,29,1. Paid employee,1,4,9
R_1oGPKK1qYF2WKL1,Denmark,0,1,0,0,3,2,1,42,"5. Unemployed, not searching",0,6,1
R_3PgBHnr8I44h3Bh,Germany,0,1,1,-1,3,3,0,40,1. Paid employee,1,6,5
R_1K0FHumk0Awh8Pr,Germany,1,1,1,0,3,3,0,63,2. Self-employed,1,7,3
R_2bKVtsp7rD3zbnr,Poland,0,1,1,0,5,2,0,29,"5. Unemployed, not searching",0,4,2
R_3kbn7BWFF29v2M7,Poland,0,1,1,0,0,1,1,45,2. Self-employed,1,5,8
R_2YWFfly8Wf0X0Et,Czech Republic,1,1,0,0,4,2,0,24,3. Student,0,5,6
R_XZ1ewEufOyA7c1r,Hungary,1,1,1,1,2,2,0,58,7. Retired,0,6,10
R_3O09j5S3UXe6Qod,Austria,1,0,1,-2,7,3,1,48,6. Chronic illness or permanent disability,0,3,1
R_1isaRg3uoPYjvRx,Austria,1,1,1,0,4,2,0,37,1. Paid employee,1,7,5
R_3dFW5dmWHfwhwmM,Switzerland,1,1,0,2,0,0,1,49,7. Retired,0,2,1
R_XoVaE5np3xgIrxD,Denmark,0,0,0,1,5,2,0,21,3. Student,0,4,10
R_1F9uwstmO3qeeSi,Germany,1,0,1,-1,6,0,0,52,1. Paid employee,1,NA,8
R_3fraE4jB0qgL7gZ,Netherlands,0,1,1,1,8,1,0,38,3. Student,0,4,2
R_Xpww7ctr5QueV33,Hungary,1,1,0,-1,5,1,1,29,8. Working at home,0,2,3
R_3nPDgQs1XTiCudj,Italy,0,0,1,-1,6,2,0,68,7. Retired,0,7,8
R_2fvskmrjViMfyR6,Poland,0,0,1,-1,5,1,1,26,8. Working at home,0,3,1
R_scJRQL9WI5NmIRb,Austria,0,0,1,-2,7,0,0,47,"4. Unemployed, searching",0,3,2
R_1GBpEH13wMQseCE,Netherlands,1,1,1,1,2,1,1,57,1. Paid employee,1,6,10
R_3Ray2q5EAeaFXgF,France,0,0,1,-1,7,2,0,23,3. Student,0,7,2
R_2E4A4XKjI5xh1dk,Czech Republic,1,0,1,-1,8,2,1,30,1. Paid employee,1,4,9
R_3kBP6xaV7HBt8ms,Germany,0,0,0,-2,3,0,0,35,2. Self-employed,1,6,4
R_2waGwXbforLrsEs,Austria,0,0,0,0,2,3,1,33,1. Paid employee,1,5,2
R_1ewRrD7EkoQJ6v2,Germany,1,1,0,-1,5,1,0,49,1. Paid employee,1,2,3
R_3JwM4YAJQUfXHQt,Italy,1,1,1,-1,4,2,1,57,8. Working at home,0,4,6
R_3lzZzxoZsCqQSER,Italy,1,0,0,0,3,1,0,54,1. Paid employee,1,4,3
R_WxmeAjOgx2eciLD,Switzerland,0,1,1,-1,7,2,1,52,"5. Unemployed, not searching",0,4,2
R_Zn6H7iEiKI0W5oZ,Austria,0,0,0,-2,6,2,0,23,1. Paid employee,1,5,3
R_1jB7Z1Cm78ergxZ,Germany,1,1,1,0,5,2,0,21,1. Paid employee,1,3,6
R_037jccLHvKT5c1r,Sweden,1,1,1,-2,4,2,1,34,"4. Unemployed, searching",0,5,1
R_2XillBkkRV12vzB,Germany,1,1,1,0,5,3,1,24,1. Paid employee,1,6,9
R_1pPrbAUt3Tr9QY2,Czech Republic,1,1,0,2,9,0,0,32,"5. Unemployed, not searching",0,4,4
R_OMPqsZZOpHWdsQN,Denmark,1,1,1,0,2,0,1,59,"4. Unemployed, searching",0,6,3
R_1rIKMJiWov82Jbb,Austria,1,1,1,0,1,2,1,27,1. Paid employee,1,6,7
R_3QK4kMiCId3qFhQ,Germany,0,0,1,-2,5,2,0,51,1. Paid employee,1,5,8
R_3niIOQhsYxxe8Y2,Netherlands,1,0,0,-1,8,2,0,50,6. Chronic illness or permanent disability,0,2,1
R_3g2g0VclQWSP60Y,Poland,1,0,0,0,3,0,0,38,1. Paid employee,1,6,4
R_3HNxGGImfsgX1uU,Netherlands,1,1,0,-1,5,1,0,28,1. Paid employee,1,2,2
R_1qb79Dv2uYxb9cb,Norway,1,0,1,-1,5,0,1,56,1. Paid employee,1,4,2
R_3DCRXZDbT2M2hBD,Austria,0,0,1,1,2,2,0,21,3. Student,0,5,1
R_2yaaaCVPmX236v9,Greece,0,0,1,-1,3,3,0,28,1. Paid employee,1,6,3
R_sBjlYnv03J3W2w9,Norway,0,0,0,-1,6,2,0,42,1. Paid employee,1,3,7
R_3kn5Jz2mzMQUON2,Netherlands,0,1,1,0,2,1,1,32,1. Paid employee,1,6,3
R_3HHrh1wSzsISQih,Czech Republic,0,0,1,-2,6,1,0,19,3. Student,0,5,6
R_3J8c9e1fwEFxFxB,Czech Republic,1,1,0,0,4,3,0,42,1. Paid employee,1,4,7
R_0eqrAmRpfCPpOaR,Switzerland,0,1,1,1,2,2,1,26,3. Student,0,6,1
R_XHfq4d7BmY8QJKp,Austria,1,0,1,-1,5,2,0,30,1. Paid employee,1,3,3
R_3J4TAsMzlV13O64,Poland,0,1,1,-1,4,1,1,66,7. Retired,0,3,7
R_pMlXnAPjmVFStO1,Switzerland,0,1,0,0,4,2,0,26,1. Paid employee,1,3,3
R_1dFi4fY2ayK0fo6,Austria,0,0,0,-1,8,2,1,27,1. Paid employee,1,5,3
R_1i8rW5pKwbdboWq,Austria,0,0,0,-2,5,2,0,24,1. Paid employee,1,3,2
R_2EoxsPqBrRA70YQ,Netherlands,1,1,0,-1,7,1,0,59,"5. Unemployed, not searching",0,2,2
R_Uz5VE9EO3QiBHXz,Germany,0,0,1,0,6,1,0,30,1. Paid employee,1,5,3
R_wYv1kxfEYAsnVAJ,Czech Republic,0,0,1,-2,7,1,0,40,1. Paid employee,1,1,6
R_1NhqYV2ABH2YjqM,Sweden,1,1,0,0,5,2,0,51,1. Paid employee,1,5,5
R_pDHMsSenPwqz5XH,Sweden,0,1,0,0,1,2,1,66,7. Retired,0,6,7
R_3Odd6GnmOOqXeqX,Germany,0,1,0,-1,6,2,0,50,1. Paid employee,1,3,4
R_4MlqxvnPk3pcsrr,Denmark,1,1,0,-2,4,1,0,19,"4. Unemployed, searching",0,2,1
R_1ilmQTI3VsjnF5A,Czech Republic,0,1,1,-2,6,1,1,45,1. Paid employee,1,6,8
R_3HIOslWtR6e7nSV,Austria,1,0,1,2,3,2,0,19,3. Student,0,4,1
R_3Dip2E5Gwodi55Z,Norway,0,1,1,1,5,1,1,61,6. Chronic illness or permanent disability,0,3,3
R_2qaeuOxgqYsC0dy,Poland,0,0,1,0,7,1,0,38,1. Paid employee,1,4,6
R_2X0BQanXzrWgRab,Hungary,0,0,1,-2,10,2,0,33,1. Paid employee,1,5,10
R_23Zv5dlYUOpXcBx,Poland,1,1,0,-2,5,1,1,24,2. Self-employed,1,4,10
R_3D8QBSOf3tZTXDX,Norway,1,1,1,-2,9,1,1,59,6. Chronic illness or permanent disability,0,4,1
R_1oBd05ZL2YTMBSH,Czech Republic,1,0,0,0,6,2,1,19,3. Student,0,2,9
R_2R1vHFOoP89NpQk,Norway,1,1,1,1,1,1,1,50,1. Paid employee,1,3,3
R_3eyoSrtgA9h55hw,France,0,1,1,-2,5,2,0,45,1. Paid employee,1,2,2
R_2vkvqP6QPA6VTW7,Switzerland,1,0,1,0,3,1,1,24,3. Student,0,5,6
R_22unwhoGtaJhOFQ,Sweden,1,0,1,-2,9,2,1,60,"4. Unemployed, searching",0,4,10
R_4NKIISdAX8dU2ax,Austria,1,1,1,-2,5,1,1,39,8. Working at home,0,3,1
R_3syyoLKtek31pV6,Greece,1,0,1,0,5,3,0,30,1. Paid employee,1,7,3
R_1pXoyf3kp97EyO5,Austria,0,0,1,0,4,1,1,28,1. Paid employee,1,5,3
